Title,Year,Rating,Length (mins),Rating Amount,Group,Metascore,Short Description,Directors,Star 1,Star 2,Star 3,Genre 1,Genre 2,Genre 3
Evangelion: 2.0 You Can (Not) Advance,0.8611111111111107,0.26315789473684204,0.1062992125984252,0.0053511705685618735,15,0.25,"In the face of increasingly bizarre and powerful Angel attacks, Shinji Ikari and his partner Rei Ayanami are assisted by two new pilots: the fiery Asuka Langley Shikinami and the mysterious Mari Illustrious Makinami.",Andrei Tarkovsky,,,,,,
Through a Glass Darkly,0.4166666666666643,0.26315789473684204,0.06299212598425197,0.0060200668896321086,X,0.7777777777777777,"Recently released from a mental hospital, Karin rejoins her emotionally disconnected family in their island home, only to slip from reality as she begins to believe she is being visited by God.",Michael Haneke,,,,,,
The Thin Blue Line,0.6666666666666643,0.26315789473684204,0.0846456692913386,0.005685618729096991,15,0.7083333333333333,"A film that successfully argued that a man was wrongly convicted for murder by a corrupt justice system in Dallas County, Texas.",Bob Clark,,,,,,
The Rules of the Game,0.2129629629629619,0.26315789473684204,0.10236220472440946,0.007357859531772575,PG,0.9861111111111112,"A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau.",Yimou Zhang,,,,,,
I Am Not Your Negro,0.9259259259259238,0.26315789473684204,0.06889763779527561,0.00468227424749164,12A,0.9305555555555556,"Writer James Baldwin tells the story of race in modern America with his unfinished novel, Remember This House.",John Huston,,,,,,
The Way He Looks,0.9074074074074083,0.26315789473684204,0.07480314960629922,0.0060200668896321086,12A,0.5972222222222222,"Leonardo is a blind teenager searching for independence. His everyday life, the relationship with his best friend Giovana, and the way he sees the world change completely with the arrival of Gabriel.",Sam Peckinpah,,,,,,
The Roaring Twenties,0.2129629629629619,0.26315789473684204,0.09448818897637795,0.002006688963210702,PG,0.7222222222222223,Three men attempt to make a living in Prohibitionist America after returning home from fighting together in World War I.,Alan J. Pakula,,,,,,
When We Were Kings,0.7407407407407405,0.26315789473684204,0.05905511811023623,0.0033444816053511705,PG,0.7638888888888888,"Boxing documentary on the 1974 world heavyweight championship bout between defending champion, George Foreman, and the underdog challenger, Muhammad Ali.","Merian C. Cooper, Ernest B. Schoedsack",,,,,,
Deliver Us from Evil,0.8333333333333321,0.26315789473684204,0.0846456692913386,0.0003344481605351171,Not Rated,0.8055555555555556,"Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children.",Jûzô Itami,,,,,,
Salaam Bombay!,0.6666666666666643,0.26315789473684204,0.10039370078740159,0.0,15,0.6944444444444444,"Young Krishna struggles to survive among the drug dealers, pimps, and prostitutes in the back alleys and gutters of India.",Howard Hawks,,,,,,
West of Memphis,0.8888888888888893,0.26315789473684204,0.17519685039370078,0.0003344481605351171,15,0.7222222222222223,An examination of a failure of justice in the case against the West Memphis Three.,Georgiy Daneliya,,,,,,
Marley,0.8888888888888893,0.26315789473684204,0.16929133858267717,0.0016722408026755855,15,0.75,"A documentary on the life, music, and legacy of Bob Marley.",Saeed Roustayi,,,,,,
Avaze gonjeshk-ha,0.8518518518518512,0.26315789473684204,0.07480314960629922,0.0003344481605351171,PG,0.6388888888888888,"An ostrich-rancher, Karim, embarks on a journey to Tehran, a bustling city, to replace his daughter's hearing aid, a pivotal moment in his family's struggle for independence and cultural exchange.","Sam Wood, Sidney Franklin",,,,,,
The Devil and Daniel Johnston,0.8240740740740726,0.26315789473684204,0.10236220472440946,0.0003344481605351171,12A,0.6805555555555556,"Daniel Johnston, manic-depressive genius singer/songwriter/artist is revealed in this portrait of madness, creativity and love.",Karan Johar,,,,,,
Anvil: The Story of Anvil,0.8518518518518512,0.26315789473684204,0.043307086614173235,0.0023411371237458197,15,0.75,"Since 1978, Anvil has become one of heavy metal's most influential yet commercially unsuccessful acts. In 2006, after a fledging European tour Anvil sets out to record their thirteenth album and continue to follow their dreams.",Fatih Akin,,,,,,
Earth,0.8425925925925917,0.26315789473684204,0.07480314960629922,0.0016722408026755855,PG,0.6111111111111112,"Feature-length version of the documentary TV series Planet Earth (2006), following the migration paths of four animal families.",Billy Wilder,,,,,,
Winged Migration,0.7870370370370345,0.26315789473684204,0.07874015748031496,0.0006688963210702346,U,0.75,"Documentary on the migratory patterns of birds, shot over the course of three years on all seven continents.",Jae-young Kwak,,,,,,
Microcosmos : le peuple de l'herbe,0.7407407407407405,0.26315789473684204,0.043307086614173235,0.0006688963210702346,U,0.8194444444444444,A documentary on insect life in meadows and ponds.,Roy Ward Baker,,,,,,
Poor Things,0.9907407407407405,0.210526315789473,0.16338582677165356,0.10635451505016723,R,0.8333333333333333,"An account of the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter.",Sergei Eisenstein,,,,,,
The Batman,0.981481481481481,0.210526315789473,0.23228346456692914,0.28327759197324415,15,0.6111111111111112,"When a sadistic serial killer begins murdering key political figures in Gotham, the Batman is forced to investigate the city's hidden corruption and question his family's involvement.",W.S. Van Dyke,,,,,,
Everything Everywhere All at Once,0.981481481481481,0.210526315789473,0.15944881889763782,0.18729096989966557,15,0.7361111111111112,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,Amit Ravindernath Sharma,,,,,,
The Gentlemen,0.9537037037037024,0.210526315789473,0.10826771653543307,0.13946488294314383,18,0.3194444444444444,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",Preston Sturges,,,,,,
The Notebook,0.8148148148148131,0.210526315789473,0.1279527559055118,0.21304347826086958,12A,0.3472222222222222,An elderly man reads to a woman with dementia the story of two young lovers whose romance is threatened by the difference in their respective social classes.,Joseph L. Mankiewicz,,,,,,
Pride & Prejudice,0.8240740740740726,0.210526315789473,0.13976377952755906,0.11237458193979934,U,0.75,"Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?",Fritz Lang,,,,,,
Apocalypto,0.8333333333333321,0.210526315789473,0.15944881889763782,0.11103678929765887,18,0.5555555555555556,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.","Peter Mortimer, Nick Rosen",,,,,,
Call Me by Your Name,0.9351851851851833,0.210526315789473,0.14566929133858267,0.10869565217391305,15,0.9166666666666667,"It's the summer of 1983, and 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets Oliver, who's working as an intern for Elio's father. They discover the heady beauty of awakening desire.",Masaki Kobayashi,,,,,,
Tombstone,0.7129629629629619,0.210526315789473,0.14173228346456693,0.0548494983277592,15,0.3055555555555556,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.",Kevin Macdonald,,,,,,
The Hateful Eight,0.9166666666666643,0.210526315789473,0.21653543307086612,0.2254180602006689,18,0.5555555555555556,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",Shunji Iwai,,,,,,
Memoir of a Snail,1.0,0.210526315789473,0.07283464566929135,0.0003344481605351171,15,0.7361111111111112,"A bittersweet memoir of a melancholic woman called Grace Pudel - a hoarder of snails, romance novels, and guinea pigs.",Jonas Poher Rasmussen,,,,,,
Little Women,0.9537037037037024,0.210526315789473,0.15157480314960628,0.08461538461538462,PG,0.875,"19th century Massachusetts. While the March sisters - Jo, Meg, Amy, and Beth - enter the threshold of womanhood, they go through many ups and downs in life and endeavor to make important decisions that can affect their future.",Louis Malle,,,,,,
The Breakfast Club,0.6388888888888893,0.210526315789473,0.07677165354330709,0.14782608695652175,15,0.5277777777777778,Five high school students meet in Saturday detention and discover how they have a great deal more in common than they thought.,George Seaton,,,,,,
Hidden Figures,0.9259259259259238,0.210526315789473,0.13582677165354332,0.08695652173913043,PG,0.6388888888888888,Three female African-American mathematicians play a pivotal role in astronaut John Glenn's launch into orbit while dealing with racial and gender discrimination.,Irving Rapper,,,,,,
About Time,0.8981481481481488,0.210526315789473,0.1279527559055118,0.1327759197324415,12A,0.375,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",Bao Nguyen,,,,,,
Past Lives,0.9907407407407405,0.210526315789473,0.09251968503937008,0.04515050167224081,12A,0.9166666666666667,"Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny.",Cristian Mungiu,,,,,,
Get Out,0.9351851851851833,0.210526315789473,0.09055118110236221,0.24648829431438127,15,0.7916666666666667,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",Imtiaz Ali,,,,,,
The Social Network,0.8703703703703702,0.210526315789473,0.1220472440944882,0.2585284280936455,12A,0.9305555555555556,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",Billy Wilder,,,,,,
The Hobbit: An Unexpected Journey,0.8888888888888893,0.210526315789473,0.21850393700787404,0.2966555183946488,12A,0.41666666666666663,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home and the gold within it from the dragon Smaug.",Jean-Pierre Melville,,,,,,
The Big Short,0.9166666666666643,0.210526315789473,0.14173228346456693,0.16521739130434784,15,0.7361111111111112,"In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.",Danis Tanovic,,,,,,
Atonement,0.8425925925925917,0.210526315789473,0.1279527559055118,0.10033444816053512,15,0.7916666666666667,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,"Jean Cocteau, René Clément",,,,,,
