Duncan Jones,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga","Action, Drama, Mystery"
Michael Haneke,"Susanne Lothar, Ulrich Mühe, Arno Frisch","Crime, Drama, Thriller"
Stanley Kramer,"Spencer Tracy, Milton Berle, Ethel Merman","Action, Adventure, Comedy"
Martin Scorsese,"Asa Butterfield, Chloë Grace Moretz, Christopher Lee","Adventure, Drama, Family"
"Charles Crichton, John Cleese","John Cleese, Jamie Lee Curtis, Kevin Kline","Comedy, Crime"
Alexander Payne,"Paul Giamatti, Thomas Haden Church, Virginia Madsen","Comedy, Drama, Romance"
Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Gael García Bernal",Drama
Terry Gilliam,"Johnny Depp, Benicio Del Toro, Tobey Maguire","Adventure, Comedy, Drama"
John Patrick Shanley,"Meryl Streep, Philip Seymour Hoffman, Amy Adams","Drama, Mystery"
Jean-Jacques Annaud,"Jude Law, Ed Harris, Joseph Fiennes","Action, Drama, War"
Jane Campion,"Holly Hunter, Harvey Keitel, Sam Neill","Drama, Music, Romance"
Robert Zemeckis,"Michael J. Fox, Christopher Lloyd, Mary Steenburgen","Adventure, Comedy, Sci-Fi"
Shane Black,"Robert Downey Jr., Val Kilmer, Michelle Monaghan","Comedy, Crime, Mystery"
Jeremiah S. Chechik,"Chevy Chase, Beverly D'Angelo, Juliette Lewis",Comedy
Brian Helgeland,"Chadwick Boseman, T.R. Knight, Harrison Ford","Biography, Drama, Sport"
Kiyoshi Kurosawa,"Masato Hagiwara, Kôji Yakusho, Tsuyoshi Ujiki","Crime, Horror, Mystery"
Danny Boyle,"James Franco, Amber Tamblyn, Kate Mara","Biography, Drama"
Lin-Manuel Miranda,"Andrew Garfield, Alexandra Shipp, Robin de Jesus","Biography, Comedy, Drama"
Marc Forster,"Will Ferrell, Emma Thompson, Dustin Hoffman","Comedy, Drama, Fantasy"
Eli Craig,"Tyler Labine, Alan Tudyk, Katrina Bowden","Comedy, Horror"
Stephan Elliott,"Hugo Weaving, Guy Pearce, Terence Stamp","Comedy, Music"
Uli Edel,"Natja Brunckhorst, Eberhard Auriga, Peggy Bussieck","Biography, Drama"
Howard Hawks,"John Wayne, Robert Mitchum, James Caan","Drama, Romance, Western"
Neil Burger,"Edward Norton, Jessica Biel, Paul Giamatti","Drama, Fantasy, Mystery"
"Steve Box, Nick Park","Peter Sallis, Helena Bonham Carter, Ralph Fiennes","Animation, Adventure, Comedy"
Robin Hardy,"Edward Woodward, Christopher Lee, Diane Cilento","Horror, Mystery, Thriller"
David Lynch,"Chris Isaak, Kiefer Sutherland, C.H. Evans","Drama, Horror, Mystery"
Tim McCanlies,"Haley Joel Osment, Michael Caine, Robert Duvall","Comedy, Drama, Family"
"Wolfgang Reitherman, David Hand","Brian Bedford, Phil Harris, Roger Miller","Animation, Adventure, Comedy"
Wong Kar-Wai,"Leon Lai, Michelle Reis, Takeshi Kaneshiro","Comedy, Crime, Drama"
Shane Meadows,"Paddy Considine, Gary Stretch, Toby Kebbell","Crime, Drama, Thriller"
Andrew Dominik,"Brad Pitt, Casey Affleck, Sam Shepard","Biography, Crime, Drama"
George Tillman Jr.,"Amandla Stenberg, Regina Hall, Russell Hornsby","Crime, Drama"
Clint Eastwood,"Paul Walter Hauser, Sam Rockwell, Brandon Stanley","Biography, Crime, Drama"
Phil Alden Robinson,"Kevin Costner, James Earl Jones, Ray Liotta","Drama, Family, Fantasy"
Gavin O'Connor,"Kurt Russell, Patricia Clarkson, Nathan West","Biography, Drama, History"
Anders Thomas Jensen,"Mads Mikkelsen, Nikolaj Lie Kaas, Andrea Heick Gadeberg","Action, Comedy, Drama"
Charlie Kaufman,"Philip Seymour Hoffman, Samantha Morton, Michelle Williams",Drama
Ang Lee,"Tony Leung Chiu-wai, Tang Wei, Joan Chen","Drama, History, Romance"
Stephen Daldry,"Meryl Streep, Nicole Kidman, Julianne Moore","Drama, Romance"
"Joel Coen, Ethan Coen","John Getz, Frances McDormand, Dan Hedaya","Crime, Drama, Thriller"
"Robert Rodriguez, Eli Roth, Quentin Tarantino","Kurt Russell, Rose McGowan, Danny Trejo","Horror, Thriller"
"Albert Hughes, Allen Hughes","Tyrin Turner, Larenz Tate, June Kyoto Lu","Crime, Drama, Thriller"
Ryûsuke Hamaguchi,"Hidetoshi Nishijima, Tôko Miura, Reika Kirishima",Drama
Reinaldo Marcus Green,"Will Smith, Aunjanue Ellis-Taylor, Jon Bernthal","Biography, Drama, Sport"
Alan Parker,"Brad Davis, Irene Miracle, Bo Hopkins","Biography, Crime, Drama"
Christopher Guest,"Fred Willard, Eugene Levy, Catherine O'Hara",Comedy
Peter Jackson,"Timothy Balme, Diana Peñalver, Elizabeth Moody","Comedy, Fantasy, Horror"
Tom Ford,"Colin Firth, Julianne Moore, Matthew Goode","Drama, Romance, Thriller"
Greg Berlanti,"Nick Robinson, Jennifer Garner, Josh Duhamel","Comedy, Drama, Romance"
Brian Percival,"Sophie Nélisse, Geoffrey Rush, Emily Watson","Drama, War"
Denzel Washington,"Denzel Washington, Forest Whitaker, Kimberly Elise","Biography, Drama, Romance"
Ryan Coogler,"Michael B. Jordan, Melonie Diaz, Octavia Spencer","Biography, Crime, Drama"
David Anspaugh,"Sean Astin, Jon Favreau, Ned Beatty","Biography, Drama, Sport"
"Norman Ferguson, T. Hee, Wilfred Jackson","Dickie Jones, Christian Rub, Mel Blanc","Animation, Adventure, Comedy"
Robert Altman,"Tim Robbins, Greta Scacchi, Fred Ward","Comedy, Crime, Drama"
Alan J. Pakula,"Meryl Streep, Kevin Kline, Peter MacNicol","Drama, Romance"
Sam Raimi,"Bill Paxton, Billy Bob Thornton, Bridget Fonda","Crime, Drama, Thriller"
Fred M. Wilcox,"Walter Pidgeon, Anne Francis, Leslie Nielsen","Adventure, Sci-Fi"
Martin Scorsese,"Willem Dafoe, Harvey Keitel, Barbara Hershey",Drama
Martin Brest,"Robert De Niro, Charles Grodin, Yaphet Kotto","Action, Comedy, Crime"
"Marc Caro, Jean-Pierre Jeunet","Ron Perlman, Daniel Emilfork, Judith Vittet","Adventure, Drama, Fantasy"
Richard Donner,"Gregory Peck, Lee Remick, Harvey Stephens","Horror, Mystery"
Peter Greenaway,"Richard Bohringer, Michael Gambon, Helen Mirren","Crime, Drama"
Philip Barantini,"Stephen Graham, Vinette Robinson, Alice Feetham","Drama, Thriller"
Alfred Hitchcock,"Ingrid Bergman, Gregory Peck, Michael Chekhov","Drama, Film-Noir, Mystery"
"Richard Glatzer, Wash Westmoreland","Julianne Moore, Alec Baldwin, Kristen Stewart",Drama
Joel Coen,"Billy Bob Thornton, Frances McDormand, Michael Badalucco","Crime, Drama"
Gary Ross,"Tobey Maguire, Jeff Daniels, Joan Allen","Comedy, Drama, Fantasy"
Robert Wise,"Steve McQueen, Richard Attenborough, Richard Crenna","Adventure, Drama, Romance"
Stephen Frears,"Glenn Close, John Malkovich, Michelle Pfeiffer","Drama, Romance"
Pedro Almodóvar,"Antonio Banderas, Asier Etxeandia, Leonardo Sbaraglia",Drama
Jason Reitman,"Aaron Eckhart, Cameron Bright, Maria Bello","Comedy, Drama"
"Nick Bruno, Troy Quane","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang","Animation, Action, Adventure"
Takeshi Koike,"Takuya Kimura, Yû Aoi, Tadanobu Asano","Animation, Action, Sci-Fi"
Bob Gale,"James Marsden, Gary Oldman, Kurt Russell","Adventure, Comedy, Drama"
J. Lee Thompson,"David Niven, Gregory Peck, Anthony Quinn","Action, Adventure, Drama"
Justin Baldoni,"Fin Argus, Neve Campbell, Sabrina Carpenter","Biography, Drama, Music"
Kimberly Peirce,"Hilary Swank, Chloë Sevigny, Peter Sarsgaard","Biography, Crime, Drama"
Michael Showalter,"Kumail Nanjiani, Zoe Kazan, Holly Hunter","Comedy, Drama, Romance"
Kevin Macdonald,"Tahar Rahim, Nouhe Hamady Bari, Saadna Hamoud","Biography, Crime, Drama"
Jim Jarmusch,"Forest Whitaker, Henry Silva, John Tormey","Crime, Drama"
Ava DuVernay,"David Oyelowo, Carmen Ejogo, Oprah Winfrey","Biography, Drama, History"
Alan Parker,"Kevin Spacey, Kate Winslet, Laura Linney","Crime, Drama, Mystery"
Clint Eastwood,"Kevin Costner, Clint Eastwood, Laura Dern","Crime, Drama, Thriller"
Jim Jarmusch,"Johnny Depp, Gary Farmer, Crispin Glover","Adventure, Comedy, Drama"
Kim Jee-woon,"Lee Byung-hun, Shin Min-a, Kim Yeong-cheol","Action, Crime, Drama"
Milos Forman,"John Savage, Treat Williams, Beverly D'Angelo","Comedy, Drama, Musical"
Chantal Akerman,"Delphine Seyrig, Jan Decorte, Henri Storck",Drama
Mel Brooks,"Zero Mostel, Gene Wilder, Dick Shawn","Comedy, Music"
Ken Loach,"Cillian Murphy, Pádraic Delaney, Liam Cunningham","Drama, War"
George Pal,"Rod Taylor, Alan Young, Yvette Mimieux","Adventure, Romance, Sci-Fi"
Don Bluth,"Elizabeth Hartman, Derek Jacobi, Dom DeLuise","Animation, Adventure, Drama"
Albert Lewin,"George Sanders, Hurd Hatfield, Donna Reed","Drama, Fantasy, Horror"
Robert Altman,"Elliott Gould, Nina van Pallandt, Sterling Hayden","Comedy, Crime, Drama"
Terry Gilliam,"Jeff Bridges, Robin Williams, Adam Bryant","Comedy, Drama, Fantasy"
Park Chan-wook,"Nam-mi Kang, Jeong-nam Choi, Hye-Sook Go","Crime, Drama, Thriller"
Makoto Shinkai,"Kotaro Daigo, Nana Mori, Tsubasa Honda","Animation, Drama, Fantasy"
Bruce Robinson,"Richard E. Grant, Paul McGann, Richard Griffiths","Comedy, Drama"
John Lee Hancock,"Emma Thompson, Tom Hanks, Annie Rose Buckley","Biography, Comedy, Drama"
Luc Besson,"Jean-Marc Barr, Jean Reno, Rosanna Arquette","Adventure, Drama, Sport"
Lulu Wang,"Shuzhen Zhao, Awkwafina, X Mayo","Comedy, Drama"
Michal Gazda,"Leszek Lichota, Maria Kowalska, Ignacy Liss","Drama, Romance"
Nikolaj Arcel,"Alicia Vikander, Mads Mikkelsen, Mikkel Boe Følsgaard","Biography, Drama, History"
Shunji Iwai,"Hayato Ichihara, Shûgo Oshinari, Ayumi Ito","Crime, Drama, Music"
Richard Attenborough,"Robert Downey Jr., Geraldine Chaplin, Paul Rhys","Biography, Comedy, Drama"
Tim Robbins,"Susan Sarandon, Sean Penn, Robert Prosky","Crime, Drama"
Guillaume Canet,"François Cluzet, Marie-Josée Croze, André Dussollier","Crime, Drama, Mystery"
Park Chan-wook,"Song Kang-ho, Shin Ha-kyun, Bae Doona","Crime, Drama, Thriller"
Steve McQueen,"Michael Fassbender, Liam Cunningham, Stuart Graham","Biography, Crime, Drama"
Jérémie Périn,"Léa Drucker, Mathieu Amalric, Daniel Njo Lobé","Animation, Action, Mystery"
Jackie Chan,"Jackie Chan, Maggie Cheung, Brigitte Lin","Action, Comedy, Crime"
Rodrigo Sorogoyen,"Marina Foïs, Denis Ménochet, Luis Zahera","Drama, Thriller"
John Mackenzie,"Bob Hoskins, Helen Mirren, Paul Freeman","Crime, Drama, Mystery"
Anders Thomas Jensen,"Søren Pilmark, Ulrich Thomsen, Mads Mikkelsen","Action, Comedy, Crime"
Gus Van Sant,"Sean Penn, Josh Brolin, Emile Hirsch","Biography, Drama, History"
Robert Redford,"Ralph Fiennes, John Turturro, Rob Morrow","Biography, Drama, History"
Roman Polanski,"Roman Polanski, Isabelle Adjani, Melvyn Douglas","Drama, Thriller"
Arthur Penn,"Dustin Hoffman, Faye Dunaway, Chief Dan George","Adventure, Comedy, Drama"
Gustav Möller,"Jakob Cedergren, Jessica Dinnage, Omar Shargawi","Crime, Drama, Thriller"
Shûsuke Kaneko,"Tatsuya Fujiwara, Ken'ichi Matsuyama, Asaka Seto","Crime, Drama, Fantasy"
John Madden,"Jessica Chastain, Mark Strong, Gugu Mbatha-Raw",Drama
Makoto Shinkai,"Kenji Mizuhashi, Yoshimi Kondou, Satomi Hanamura","Animation, Drama, Family"
Yimou Zhang,"Christian Bale, Ni Ni, Xinyi Zhang","Drama, History, Romance"
Joseph Vilsmaier,"Dominique Horwitz, Thomas Kretschmann, Jochen Nickel","Drama, War"
Takashi Miike,"Kôji Yakusho, Takayuki Yamada, Yûsuke Iseya","Action, Adventure, Drama"
Stephan Lacant,"Hanno Koffler, Max Riemelt, Attila Borlan","Drama, Romance"
Dario Argento,"David Hemmings, Daria Nicolodi, Gabriele Lavia","Horror, Mystery, Thriller"
Pawel Pawlikowski,"Joanna Kulig, Tomasz Kot, Borys Szyc","Drama, Music, Romance"
Vadim Perelman,"Jennifer Connelly, Ben Kingsley, Ron Eldard","Crime, Drama"
Olivier Dahan,"Marion Cotillard, Sylvie Testud, Pascal Greggory","Biography, Drama, Music"
Kenneth Branagh,"Kenneth Branagh, Derek Jacobi, Simon Shepherd","Biography, Drama, History"
Martin Ritt,"Richard Burton, Oskar Werner, Claire Bloom","Drama, Thriller"
"Marc Caro, Jean-Pierre Jeunet","Marie-Laure Dougnac, Dominique Pinon, Pascal Benezech","Comedy, Crime"
Michelangelo Antonioni,"Jack Nicholson, Maria Schneider, Jenny Runacre","Drama, Thriller"
Morten Tyldum,"Aksel Hennie, Synnøve Macody Lund, Nikolaj Coster-Waldau","Action, Crime, Thriller"
"Katsuhiro Ôtomo, Kôji Morimoto, Tensai Okamura","Tsutomu Isobe, Shôzô Îzuka, Kôichi Yamadera","Animation, Drama, Horror"
"John Lounsbery, Wolfgang Reitherman, Ben Sharpsteen","Sebastian Cabot, Junius Matthews, Barbara Luddy","Animation, Comedy, Family"
Edward Dmytryk,"Dick Powell, Claire Trevor, Anne Shirley","Crime, Drama, Film-Noir"
Yimou Zhang,"Ziyi Zhang, Takeshi Kaneshiro, Andy Lau","Action, Adventure, Drama"
Alejandro Jodorowsky,"Axel Jodorowsky, Blanca Guerra, Guy Stockwell","Drama, Horror, Thriller"
Terry Jones,"John Cleese, Terry Gilliam, Eric Idle","Comedy, Musical"
Richard Lester,"John Lennon, Paul McCartney, George Harrison","Comedy, Musical"
George Cukor,"Judy Garland, James Mason, Jack Carson","Drama, Musical, Romance"
Karan Johar,"Shah Rukh Khan, Kajol, Rani Mukerji","Comedy, Drama, Musical"
Vincente Minnelli,"Judy Garland, Margaret O'Brien, Mary Astor","Comedy, Drama, Family"
Michael Curtiz,"Bing Crosby, Danny Kaye, Rosemary Clooney","Comedy, Musical, Romance"
"Ellen Hovde, Albert Maysles, David Maysles","Edith Bouvier Beale, Edith 'Little Edie' Bouvier Beale, Brooks Hyers","Documentary, Comedy, Drama"
Lukas Moodysson,"Alexandra Dahlström, Rebecka Liljeberg, Erica Carlson","Comedy, Drama, Romance"
Park Hoon-jung,"Lee Jung-jae, Choi Min-sik, Hwang Jung-min","Action, Crime, Drama"
Pedro Almodóvar,"Carmen Maura, Antonio Banderas, Julieta Serrano","Comedy, Drama"
Kenneth Lonergan,"Laura Linney, Matthew Broderick, Amy Ryan",Drama
Hal Ashby,"Jack Nicholson, Randy Quaid, Otis Young","Comedy, Drama"
"Richard Fleischer, Kinji Fukasaku, Toshio Masuda","Martin Balsam, Sô Yamamura, Jason Robards","Action, Drama, History"
Amar Kaushik,"Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi","Comedy, Horror"
"William A. Wellman, Harry d'Abbadie d'Arrast","Clara Bow, Charles 'Buddy' Rogers, Richard Arlen","Drama, Romance, War"
Priyadarshan,"Akshay Kumar, Vidya Balan, Shiney Ahuja","Comedy, Horror, Mystery"
Paddy Considine,"Peter Mullan, Olivia Colman, Eddie Marsan",Drama
Cary Joji Fukunaga,"Paulina Gaitan, Marco Antonio Aguirre, Leonardo Alonso","Adventure, Crime, Drama"
"Chia-Liang Liu, Jackie Chan","Jackie Chan, Ho-Sung Pak, Lung Ti","Action, Comedy"
Eugenio Derbez,"Eugenio Derbez, Karla Souza, Jessica Lindsey","Comedy, Drama"
Lars von Trier,"Barbara Sukowa, Jean-Marc Barr, Udo Kier","Crime, Drama, Thriller"
Orson Welles,"Rita Hayworth, Orson Welles, Everett Sloane","Crime, Drama, Film-Noir"
"Tomm Moore, Nora Twomey","Evan McGuire, Brendan Gleeson, Mick Lally","Animation, Adventure, Family"
Taika Waititi,"James Rolleston, Te Aho Eketone-Whitu, Taika Waititi","Comedy, Drama"
Robert Aldrich,"Ralph Meeker, Albert Dekker, Paul Stewart","Crime, Drama, Film-Noir"
"Rupert Julian, Lon Chaney, Ernst Laemmle","Lon Chaney, Mary Philbin, Norman Kerry","Horror, Music"
Bart Layton,"Adam O'Brian, Nicholas Barclay, Carey Gibson","Documentary, Biography, Crime"
William Wyler,"Audrey Hepburn, Peter O'Toole, Eli Wallach","Comedy, Crime, Romance"
Alan Clarke,"Ray Winstone, Mick Ford, Julian Firth","Crime, Drama"
Ingmar Bergman,"Max von Sydow, Liv Ullmann, Gertrud Fridh","Drama, Horror, Mystery"
Wilson Yip,"Donnie Yen, Xiaoming Huang, Sammo Kam-Bo Hung","Action, Biography, Drama"
Michael Dudok de Wit,"Emmanuel Garijo, Tom Hudson, Baptiste Goy","Animation, Drama, Family"
Tom DiCillo,"Steve Buscemi, Catherine Keener, Dermot Mulroney","Comedy, Drama"
Yann Samuell,"Guillaume Canet, Marion Cotillard, Thibault Verhaeghe","Comedy, Drama, Romance"
William Wyler,"Terence Stamp, Samantha Eggar, Mona Washbourne","Drama, Thriller"
Ingmar Bergman,"Harriet Andersson, Lars Ekborg, Dagmar Ebbesen","Drama, Romance"
Stefan Ruzowitzky,"Karl Markovics, August Diehl, Devid Striesow","Crime, Drama, History"
Bob Fosse,"Dustin Hoffman, Valerie Perrine, Jan Miner","Biography, Drama"
Robert Aldrich,"James Stewart, Richard Attenborough, Peter Finch","Adventure, Drama"
William Wyler,"Merle Oberon, Laurence Olivier, David Niven","Drama, Romance"
Henry Alex Rubin,"Jason Bateman, Jonah Bobo, Haley Ramm","Crime, Drama, Mystery"
Tom Hooper,"Colm Meaney, Henry Goodman, David Roper","Biography, Drama, Sport"
Rainer Werner Fassbinder,"Margit Carstensen, Hanna Schygulla, Katrin Schaake","Drama, Romance"
Niki Caro,"Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton","Drama, Family"
Michael Apted,"Sissy Spacek, Tommy Lee Jones, Levon Helm","Biography, Drama, Music"
Alice Rohrwacher,"Adriano Tardiolo, Agnese Graziani, Alba Rohrwacher","Drama, Fantasy, Mystery"
Jules Dassin,"Burt Lancaster, Hume Cronyn, Charles Bickford","Crime, Drama, Film-Noir"
Joseph L. Mankiewicz,"Elizabeth Taylor, Katharine Hepburn, Montgomery Clift","Drama, Mystery, Thriller"
Boaz Yakin,"Sean Nelson, Giancarlo Esposito, Samuel L. Jackson","Crime, Drama, Thriller"
François Truffaut,"Jean-Pierre Léaud, Claude Jade, Delphine Seyrig","Comedy, Drama, Romance"
Paul Schrader,"Richard Pryor, Harvey Keitel, Yaphet Kotto","Crime, Drama"
Michael Herbig,"Friedrich Mücke, Karoline Schuch, David Kross","Drama, History, Thriller"
István Szabó,"Ralph Fiennes, Rosemary Harris, Rachel Weisz","Drama, History, Romance"
Louis Malle,"Lea Massari, Benoît Ferreux, Daniel Gélin","Comedy, Drama"
"David Farrier, Dylan Reeve","David Farrier, Dylan Reeve, David Starr","Documentary, Crime, Mystery"
"Alberto Cavalcanti, Charles Crichton, Basil Dearden","Mervyn Johns, Michael Redgrave, Roland Culver","Drama, Horror"
Ildikó Enyedi,"Alexandra Borbély, Géza Morcsányi, Réka Tenki","Drama, Fantasy, Mystery"
Mike Leigh,"Timothy Spall, Lesley Manville, Ruth Sheen",Drama
Atom Egoyan,"Christopher Plummer, Kim Roberts, Amanda Smith","Drama, Mystery, Thriller"
Michael Moore,"Michael Moore, George W. Bush, Ben Affleck","Documentary, Drama, War"
Brett Morgen,"Kurt Cobain, Wendy O'Connor, Don Cobain","Documentary, Animation, Biography"
Ralph Nelson,"Sidney Poitier, Lilia Skala, Lisa Mann",Drama
Robert Aldrich,"Bette Davis, Olivia de Havilland, Joseph Cotten","Crime, Drama, Mystery"
François Ozon,"Pierre Niney, Paula Beer, Ernst Stötzner","Drama, History, Romance"
Takeshi Kitano,"Takeshi Kitano, Aya Kokumai, Tetsu Watanabe","Action, Comedy, Crime"
Raoul Walsh,"Ida Lupino, Humphrey Bogart, Alan Curtis","Action, Adventure, Drama"
Lynne Ramsay,"Tommy Flanagan, Mandy Matthews, William Eadie",Drama
Toshiyuki Kubooka,"Hiroaki Iwanaga, Carrie Keranen, Takahiro Sakurai","Animation, Action, Adventure"
Jean-Paul Rappeneau,"Gérard Depardieu, Anne Brochet, Vincent Perez","Comedy, Drama, History"
R Balki,"Dulquer Salmaan, Shreya Dhanwanthary, Sunny Deol","Drama, Horror, Mystery"
"Hiroshi Haraguchi, Masayuki, Kazuya Tsurumaki","Megumi Ogata, Megumi Hayashibara, Kotono Mitsuishi","Animation, Action, Drama"
Jules Dassin,"Barry Fitzgerald, Howard Duff, Dorothy Hart","Crime, Drama, Film-Noir"
Claude Chabrol,"Isabelle Huppert, Sandrine Bonnaire, Jacqueline Bisset","Crime, Drama, Thriller"
Ryûsuke Hamaguchi,"Kotone Furukawa, Ayumu Nakajima, Hyunri","Drama, Romance"
Claude Lelouch,"Anouk Aimée, Jean-Louis Trintignant, Pierre Barouh","Drama, Romance"
Asghar Farhadi,"Amir Jadidi, Mohsen Tanabandeh, Sahar Goldoost",Drama
Jim Jarmusch,"Masatoshi Nagase, Yûki Kudô, Screamin' Jay Hawkins","Comedy, Crime, Drama"
Mira Nair,"Kal Penn, Irrfan Khan, Tabu",Drama
Don Siegel,"Walter Matthau, Joe Don Baker, Felicia Farr","Crime, Drama, Thriller"
Kiyoshi Kurosawa,"Teruyuki Kagawa, Kyôko Koizumi, Yû Koyanagi",Drama
"Michel Ocelot, Raymond Burlet","Doudou Gueye Thiaw, Maimouna N'Diaye, Awa Sene Sarr","Animation, Adventure, Family"
Prithviraj Sukumaran,"Mohanlal, Vivek Oberoi, Manju Warrier","Action, Crime, Drama"
Susanne Bier,"Sonja Richter, Nikolaj Lie Kaas, Mads Mikkelsen","Drama, Romance"
Sanjay Leela Bhansali,"Shah Rukh Khan, Aishwarya Rai Bachchan, Madhuri Dixit","Drama, Musical, Romance"
Gordon Chan,"Jet Li, Shinobu Nakayama, Siu-Ho Chin","Action, Drama"
Nuri Bilge Ceylan,"Muzaffer Özdemir, Mehmet Emin Toprak, Zuhal Gencer",Drama
Delmer Daves,"Humphrey Bogart, Lauren Bacall, Bruce Bennett","Drama, Film-Noir, Thriller"
"Michael Arias, Hiroaki Andô","Kazunari Ninomiya, Yû Aoi, Yûsuke Iseya","Animation, Action, Adventure"
Keishi Otomo,"Takeru Satoh, Emi Takei, Tatsuya Fujiwara","Action, Adventure, Drama"
Paolo Sorrentino,"Toni Servillo, Olivia Magnani, Adriano Giannini","Crime, Drama, Romance"
Götz Spielmann,"Johannes Krisch, Irina Potapenko, Andreas Lust","Crime, Drama, Romance"
George Cukor,"Judy Holliday, William Holden, Broderick Crawford","Comedy, Drama, Romance"
Agnieszka Holland,"Solomon Perel, Marco Hofschneider, René Hofschneider","Drama, History, War"
Sarah Polley,"Julie Christie, Michael Murphy, Gordon Pinsent",Drama
Keishi Otomo,"Takeru Satoh, Tatsuya Fujiwara, Emi Takei","Action, Adventure, Drama"
Zoltan Korda,"Humphrey Bogart, Bruce Bennett, J. Carrol Naish","Action, Drama, War"
Yuen Woo-Ping,"Rongguang Yu, Donnie Yen, Jean Wang","Action, Crime, Drama"
Jérémy Clapin,"Hakim Faris, Victoire Du Bois, Patrick d'Assumçao","Animation, Drama, Fantasy"
Emin Alper,"Selahattin Pasali, Ekin Koç, Erol Babaoglu","Drama, Thriller"
Woody Allen,"Woody Allen, Mia Farrow, Sydney Pollack","Comedy, Drama, Romance"
Om Raut,"Ajay Devgn, Saif Ali Khan, Sharad Kelkar","Action, Biography, Drama"
Richard Fleischer,"Richard Attenborough, Judy Geeson, John Hurt","Biography, Crime, Drama"
